id	title	name_src	type	aat_type	ccodes	lon	lat	geom_src	close_match
1000168	San Pedro Teutila	tanck	Pueblo	inhabited place	["MX"]	-96.704167	17.975	tanck	["http://vocab.getty.edu/page/tgn/7439642"]
1000169	Villa Alta	gerhardNE	Villa	inhabited place	["MX"]	-96.151298	17.33775	gerhardNE	["http://vocab.getty.edu/page/tgn/1018600"]
1000170	San Lorenzo Zimatlan	tanck	Pueblo	inhabited place	["MX"]	-96.784722	16.865278	tanck	
1000171	San Juan Bautista Acatlan	tanck	Pueblo	inhabited place	["MX"]	-98.046667	18.200556	tanck	
1000172	Asuncion Amozoc	tanck	Pueblo	inhabited place	["MX"]	-98.044722	19.044167	tanck	["http://vocab.getty.edu/page/tgn/1016993"]
1000173	San Pedro Atlixco	tanck	Villa	inhabited place	["MX"]	-98.43732452	18.90636096	tanck	["http://vocab.getty.edu/page/tgn/7007105"]
1000174	San Agustin Chiautla	tanck	Pueblo	inhabited place	["MX"]	-98.603611	18.300278	tanck	["http://vocab.getty.edu/page/tgn/1017166"]
1000175	San Francisco Chietla	tanck	Pueblo	inhabited place	["MX"]	-98.578611	18.518333	tanck	["http://vocab.getty.edu/page/tgn/1017177", "http://www.geonames.org/3530913", "http://www.wikidata.org/entity/Q20229286"]
1000176	San Pedro Cholula	tanck	Ciudad	inhabited place	["MX"]	-98.306111	19.061389	tanck	["http://vocab.getty.edu/page/tgn/7007137"]
1000177	Asuncion Huauchinango	tanck	Pueblo	inhabited place	["MX"]	-98.0525	20.174722	tanck	["http://www.geonames.org/3526992", "http://vocab.getty.edu/page/tgn/1017566", "http://www.wikidata.org/entity/Q20145539"]
1000178	San Pedro Huayacocotla	tanck	Pueblo	inhabited place	["MX"]	-98.479722	20.535278	tanck	["http://vocab.getty.edu/page/tgn/7369973", "http://www.wikidata.org/entity/Q5926420", "http://www.geonames.org/3526983"]
1000179	San Miguel Huejotzingo	tanck	Pueblo	inhabited place	["MX"]	-98.406111	19.16	tanck	["http://www.geonames.org/3526953", "http://vocab.getty.edu/page/tgn/4005179", "http://www.wikidata.org/entity/Q20204317"]
1000180	San Juan Igualapa	tanck	Pueblo	inhabited place	["MX"]	-98.475556	16.744167	tanck	["http://vocab.getty.edu/page/tgn/7368169"]
1000181	Santiago Ometepec	tanck	Pueblo	inhabited place	["MX"]	-98.405556	16.683056	tanck	["http://vocab.getty.edu/page/tgn/1017961"]
1000182	Santo Domingo Izucar	tanck	Pueblo	inhabited place	["MX"]	-98.465	18.603056	tanck	
1000183	San Juan de Los Llanos	tanck	Pueblo	inhabited place	["MX"]	-97.686111	19.463611	tanck	
1000184	Santiago Tecali	tanck	Pueblo	inhabited place	["MX"]	-97.969167	18.898611	tanck	["http://vocab.getty.edu/page/tgn/7436016"]
1000185	Tehuacan de las Granadas	tanck	Ciudad	inhabited place	["MX"]	-97.391944	18.461111	tanck	["http://www.geonames.org/3516109", "http://www.wikidata.org/entity/Q842261"]
1000186	San Francisco Tepeaca	tanck	Ciudad	inhabited place	["MX"]	-97.902222	18.966111	tanck	["http://vocab.getty.edu/page/tgn/1018448"]
1000187	Santo Domingo Tepexi de La Seda	tanck	Pueblo	inhabited place	["MX"]	-97.926111	18.5775	tanck	
1000188	Asuncion Tetela	tanck	Pueblo	inhabited place	["MX"]	-97.806944	19.815556	tanck	["http://vocab.getty.edu/page/tgn/7435929"]
1000189	Santa Maria Teziutlan	tanck	Pueblo	inhabited place	["MX"]	-97.360278	19.815556	tanck	
1000190	San Agustin Tlapa	tanck	Pueblo	inhabited place	["MX"]	-98.576389	17.546111	tanck	["http://vocab.getty.edu/page/tgn/1018505"]
1000191	Asuncion Tochimilco	tanck	Pueblo	inhabited place	["MX"]	-98.5725	18.891944	tanck	["http://vocab.getty.edu/page/tgn/1018517"]
1000192	San Francisco Totimehuacan	tanck	Pueblo	inhabited place	["MX"]	-98.185556	18.968333	tanck	
1000193	San Pedro y San Pablo Zacatlan de las Manzanas	tanck	Pueblo	inhabited place	["MX"]	-97.959722	19.9425	tanck	
1000194	Real de Catorze	gerhard-north	Poblacion	inhabited place	["MX"]	-100.8864	23.69	gerhard-north	["http://www.geonames.org/7732683", "http://www.wikidata.org/entity/Q1027749", "http://vocab.getty.edu/page/tgn/1017132"]
1000195	Real de Charcas	gerhard-north	Poblacion	inhabited place	["MX"]	-101.114632	23.129761	gerhard-north	["http://vocab.getty.edu/page/tgn/7007129"]
1000196	Real de Guadalcazar	gerhardNE	Poblacion	inhabited place	["MX"]	-100.398003	22.615499	gerhardNE	
1000197	Santa Catarina Rio Verde	tanck	Pueblo	inhabited place	["MX"]	-99.996667	21.931944	tanck	
1000198	Santa Maria del Rio de Abajo	tanck	Pueblo	inhabited place	["MX"]	-100.735278	21.810833	tanck	
1000199	Valle de San Francisco	gerhardNE	Poblacion	inhabited place	["MX"]	-100.933281	21.80438	gerhardNE	["http://vocab.getty.edu/page/tgn/1018629", "http://www.wikidata.org/entity/Q3311389", "http://www.geonames.org/3980186"]
1000200	San Miguel Aquismon	tanck	Pueblo	inhabited place	["MX"]	-99.021111	21.621111	tanck	
1000201	San Sebastian Agua del Venado	tanck	Pueblo	inhabited place	["MX"]	-101.092778	22.933333	tanck	["http://vocab.getty.edu/page/tgn/1018591", "http://www.wikidata.org/entity/Q1282527", "http://www.geonames.org/8583334"]
1000202	Alamos	gerhard-north	Poblacion	inhabited place	["MX"]	-108.941788	27.026671	gerhard-north	["http://vocab.getty.edu/page/tgn/1136262"]
1000203	Copala	gerhard-north	Poblacion	inhabited place	["MX"]	-105.9344971	23.39416187	gerhard-north	["http://vocab.getty.edu/page/tgn/7360509"]
1000204	Once mil virgenes de Cosala	gerhard-north	Poblacion	inhabited place	["MX"]	-106.68896	24.4117	gerhard-north	
1000205	San Miguel Culiacan	gerhard-north	Villa	inhabited place	["MX"]	-107.394569	24.80768	gerhard-north	
1000206	San Juan Bautista el Fuerte	gerhard-north	Poblacion	inhabited place	["MX"]	-108.619507	26.41667	gerhard-north	["http://www.geonames.org/4009788", "http://www.wikidata.org/entity/Q1324181", "http://vocab.getty.edu/page/tgn/1017403"]
1000207	Santa Cruz Matatan	tanck	Pueblo	inhabited place	["MX"]	-105.727222	23.032778	tanck	
1000208	Mazatlan	gerhard-north	Poblacion	inhabited place	["MX"]	-106.416192	23.223437	gerhard-north	
1000209	Rio Chico	gerhard-north	Poblacion	inhabited place	["MX"]	-109.507833	28.334167	gerhard-north	
1000210	Rosario	gerhard-north	Poblacion	inhabited place	["MX"]	-105.862129	22.99209	gerhard-north	["http://vocab.getty.edu/page/tgn/7007119"]
1000211	San Felipe y Santiago Sinaloa	gerhard-north	Villa	inhabited place	["MX"]	-108.221939	25.82122	gerhard-north	["http://vocab.getty.edu/page/tgn/7436974"]
1000212	San Martin Acayucan	tanck	Pueblo	inhabited place	["MX"]	-94.913889	17.948056	tanck	["http://www.geonames.org/3533426", "http://vocab.getty.edu/page/tgn/1016937", "http://www.wikidata.org/entity/Q2384286"]
1000213	Cordoba	gerhardNE	Villa	inhabited place	["MX"]	-96.935206	18.8944	gerhardNE	
1000214	San Martin Cosamaloapan	tanck	Pueblo	inhabited place	["MX"]	-95.795	18.368056	tanck	["http://vocab.getty.edu/page/tgn/1017296"]
1000215	San Miguel Perote	tanck	Pueblo	inhabited place	["MX"]	-97.242778	19.56	tanck	["http://vocab.getty.edu/page/tgn/1018023", "http://www.wikidata.org/entity/Q2071648", "http://www.geonames.org/3521628"]
1000216	San Miguel Orizaba	tanck	Pueblo	inhabited place	["MX"]	-97.103611	18.849722	tanck	["http://www.geonames.org/3522307", "http://www.wikidata.org/entity/Q993904", "http://vocab.getty.edu/page/tgn/1017964"]
1000217	San Esteban de Panuco	gerhardNE	Villa	inhabited place	["MX"]	-98.179413	22.05695	gerhardNE	
1000218	Santa Maria Papantla	tanck	Pueblo	inhabited place	["MX"]	-97.32	20.447778	tanck	["http://www.wikidata.org/entity/Q1962777", "http://vocab.getty.edu/page/tgn/7017219", "http://www.geonames.org/3521922"]
1000219	Santiago Tuxtla	tanck	Villa	inhabited place	["MX"]	-95.299444	18.461667	tanck	["http://www.geonames.org/3531416", "http://www.wikidata.org/entity/Q4769997"]
1000220	La Antigua	gerhardNE	Poblacion	inhabited place	["MX"]	-96.369019	19.367041	gerhardNE	["http://vocab.getty.edu/page/tgn/1017655"]
1000221	Natividad Xalapa	tanck	Villa	inhabited place	["MX"]	-96.9275	19.54	tanck	["http://www.wikidata.org/entity/Q221051", "http://vocab.getty.edu/page/tgn/1017619", "http://www.geonames.org/3526617"]
1000222	San Agustin Tihosuco	tanck	Pueblo	inhabited place	["MX"]	-88.373611	20.195833	tanck	["http://vocab.getty.edu/page/tgn/7402728", "http://www.wikidata.org/entity/Q4458787"]
1000223	San Pedro y San Pablo Sotuta	tanck	Pueblo	inhabited place	["MX"]	-89.006111	20.595833	tanck	["http://vocab.getty.edu/page/tgn/7024107", "http://www.geonames.org/3516515", "http://www.wikidata.org/entity/Q7564040"]
1000224	San Luis Calkini	tanck	Pueblo	inhabited place	["MX"]	-90.052222	20.373889	tanck	
1000225	San Francisco Hunucma	tanck	Pueblo	inhabited place	["MX"]	-89.874444	21.015278	tanck	
1000226	Campeche	gerhardSE	Villa	inhabited place	["MX"]	-90.535698	19.84433	gerhardSE	["http://www.geonames.org/3531732", "http://vocab.getty.edu/page/tgn/1017110", "http://www.wikidata.org/entity/Q61301"]
1000228	San Francisco Oxkutzcab	tanck	Pueblo	inhabited place	["MX"]	-89.418333	20.302778	tanck	["http://vocab.getty.edu/page/tgn/7383917"]
1000229	Concepcion Champoton	tanck	Pueblo	inhabited place	["MX"]	-90.720556	19.354722	tanck	
1000230	Seyba Cabecera	tanck	Pueblo	inhabited place	["MX"]	-90.607222	19.603889	tanck	
1000231	San Francisco Chan Cenote	tanck	Pueblo	inhabited place	["MX"]	-87.784722	20.991667	tanck	["http://vocab.getty.edu/page/tgn/7354010"]
1000232	Tres Reyes Tizimin	tanck	Pueblo	inhabited place	["MX"]	-88.150833	21.142222	tanck	
1000233	Aguascalientes	gerhard-north	Villa	inhabited place	["MX"]	-102.294182	21.882311	gerhard-north	["http://vocab.getty.edu/page/tgn/1016954"]
1000234	Fresnillo	gerhard-north	Villa	inhabited place	["MX"]	-102.8694	23.1727	gerhard-north	["http://www.wikidata.org/entity/Q1816543", "http://www.geonames.org/4006163"]
1000235	Jerez	gerhard-north	Villa	inhabited place	["MX"]	-102.98973	22.64919	gerhard-north	["http://www.geonames.org/8583980", "http://www.wikidata.org/entity/Q16581365"]
1000236	San Francisco Juchipila	tanck	Pueblo	inhabited place	["MX"]	-103.1175	21.410278	tanck	["http://vocab.getty.edu/page/tgn/1017663"]
1000237	Mazapil	gerhard-north	Poblacion	inhabited place	["MX"]	-101.5527	24.64	gerhard-north	["http://vocab.getty.edu/page/tgn/7380861"]
1000238	Nieves	gerhard-north	Poblacion	inhabited place	["MX"]	-103.01934	23.99728	gerhard-north	["http://vocab.getty.edu/page/tgn/1017918"]
1000239	Sierra de Pinos	gerhard-north	Poblacion	inhabited place	["MX"]	-101.57499	22.29794	gerhard-north	["http://vocab.getty.edu/page/tgn/1018037"]
1000240	Sombrerete	gerhard-north	Villa	inhabited place	["MX"]	-103.64106	23.63278	gerhard-north	["http://vocab.getty.edu/page/tgn/1018356"]
1000241	Valle de Tlaltenango	gerhard-north	Poblacion	inhabited place	["MX"]	-103.30614	21.78227	gerhard-north	["http://vocab.getty.edu/page/tgn/7394711"]
1000243	Sabancuy	gerhardNE	Poblacion	inhabited place	["MX"]	-91.178936	18.970635	gerhardNE	["http://vocab.getty.edu/page/tgn/1018128"]
1000244	San Francisco Javier Baborigame	tanck	Pueblo	inhabited place	["MX"]	-107.2675	26.429167	tanck	["http://www.wikidata.org/entity/Q20858981", "http://vocab.getty.edu/page/tgn/7350261"]
1000245	Basonopa	tanck	Pueblo	inhabited place	["MX"]	-107.489444	26.284167	tanck	["http://vocab.getty.edu/page/tgn/7352699"]
1000246	San Francisco Cerocahui	tanck	Pueblo	inhabited place	["MX"]	-108.054444	27.296944	tanck	["http://vocab.getty.edu/page/tgn/7355714"]
1000247	Chinatu	tanck	Pueblo	inhabited place	["MX"]	-106.771111	26.228611	tanck	
1000248	Santa Ines Chinipas	tanck	Pueblo	inhabited place	["MX"]	-108.535	27.393333	tanck	
1000249	San Miguel de Churo	tanck	Pueblo	inhabited place	["MX"]	-107.898611	27.360556	tanck	["http://vocab.getty.edu/page/tgn/7354795"]
1000250	Cinco Llagas De Cristo	tanck	Pueblo	inhabited place	["MX"]	-107.326667	26.2025	tanck	["http://vocab.getty.edu/page/tgn/7359926"]
1000251	Cuiteco	tanck	Pueblo	inhabited place	["MX"]	-108.007222	27.434444	tanck	["http://vocab.getty.edu/page/tgn/7357477"]
1000252	Dolores	tanck	Pueblo	inhabited place	["MX"]	-107.17	25.980278	tanck	["http://vocab.getty.edu/page/tgn/7359392"]
1000253	Guadalupe	tanck	Pueblo	inhabited place	["MX"]	-108.564444	27.731111	tanck	["http://vocab.getty.edu/page/tgn/7369448"]
1000254	Guadalupe Viejo	tanck	Pueblo	inhabited place	["MX"]	-107.827778	26.773611	tanck	
1000255	San Luis Guagueyvo	tanck	Pueblo	inhabited place	["MX"]	-107.790833	27.377222	tanck	
1000256	Nuestra Señora del Popolo Guahuachique	tanck	Pueblo	inhabited place	["MX"]	-107.6825	27.386389	tanck	
1000257	Guapalayna	tanck	Pueblo	inhabited place	["MX"]	-107.893333	27.173611	tanck	["http://vocab.getty.edu/page/tgn/7370080"]
1000258	Santa Teresa Guazapares	tanck	Pueblo	inhabited place	["MX"]	-108.279722	27.372222	tanck	["http://vocab.getty.edu/page/tgn/1017531"]
1000259	Guerachi	tanck	Pueblo	inhabited place	["MX"]	-107.321111	26.678333	tanck	
1000260	Guadalupe Nabogame	tanck	Pueblo	inhabited place	["MX"]	-106.9607702	26.21192457	tanck	["http://vocab.getty.edu/page/tgn/1017898"]
1000261	Nuestra Señora De Loreto	tanck	Pueblo	inhabited place	["MX"]	-108.4818749	27.75321384	tanck	
1000262	San Jose Pamachi	tanck	Pueblo	inhabited place	["MX"]	-107.746389	27.454722	tanck	
1000263	Dolores Samachique	tanck	Pueblo	inhabited place	["MX"]	-107.536944	27.300278	tanck	["http://vocab.getty.edu/page/tgn/7390460"]
1000264	San Andres	tanck	Pueblo	inhabited place	["MX"]	-107.681389	26.657778	tanck	
1000265	San Ignacio	tanck	Pueblo	inhabited place	["MX"]	-107.846111	26.849722	tanck	["http://vocab.getty.edu/page/tgn/7394698"]
1000267	Santa Ana	tanck	Pueblo	inhabited place	["MX"]	-108.53	27.634444	tanck	
1000268	Santa Rosa	tanck	Pueblo	inhabited place	["MX"]	-107.455833	26.405278	tanck	
1000269	Santo Angel Satevo	tanck	Pueblo	inhabited place	["MX"]	-107.714444	26.991944	tanck	
1000270	Temoris	tanck	Pueblo	inhabited place	["MX"]	-108.278056	27.273889	tanck	["http://vocab.getty.edu/page/tgn/7438202"]
1000271	Tenoriba	tanck	Pueblo	inhabited place	["MX"]	-107.604722	26.578611	tanck	
1000272	Angeles Tepochique	tanck	Pueblo	inhabited place	["MX"]	-108.3925	27.492222	tanck	["http://vocab.getty.edu/page/tgn/7436852"]
1000273	San Jose Tohayana	tanck	Pueblo	inhabited place	["MX"]	-107.693611	26.17	tanck	["http://vocab.getty.edu/page/tgn/1018516"]
1000274	San Miguel Tubares	tanck	Pueblo	inhabited place	["MX"]	-107.686944	26.775	tanck	
1000275	Concepcion Tubares	tanck	Pueblo	inhabited place	["MX"]	-107.978333	26.9425	tanck	
1000276	Nuestra Señora De Loreto Yoquivo	tanck	Pueblo	inhabited place	["MX"]	-107.6729669	27.14385251	tanck	["http://vocab.getty.edu/page/tgn/7432904"]
1000277	Santiago Babonoyaba	tanck	Pueblo	inhabited place	["MX"]	-106.157778	28.056944	tanck	["http://www.wikidata.org/entity/Q20211687", "http://vocab.getty.edu/page/tgn/7350262", "http://www.geonames.org/4017861"]
1000278	San Antonio Chuviscar	tanck	Pueblo	inhabited place	["MX"]	-106.211111	28.540278	tanck	
1000279	San Antonio Julimes	tanck	Pueblo	inhabited place	["MX"]	-105.425556	28.424167	tanck	["http://vocab.getty.edu/page/tgn/1017668"]
1000280	San Cristobal Nombre De Dios	tanck	Poblacion	inhabited place	["MX"]	-106.077778	28.686111	tanck	
1000281	San Andres	tanck	Pueblo	inhabited place	["MX"]	-106.501944	28.546111	tanck	["http://vocab.getty.edu/page/tgn/7391189"]
1000282	San Francisco del Norte	gerhard-north	Fuerte	fortification	["MX"]	-104.412298	29.562314	gerhard-north	["http://vocab.getty.edu/page/tgn/1017668"]
1000283	San Pablo	tanck	Pueblo	inhabited place	["MX"]	-105.482222	28.267778	tanck	
1000284	Santa Isabel	tanck	Pueblo	inhabited place	["MX"]	-106.368056	28.3425	tanck	["http://vocab.getty.edu/page/tgn/7370260"]
1000285	San Francisco Javier Satevo	tanck	Pueblo	inhabited place	["MX"]	-106.106389	27.954167	tanck	
1000286	Tapacolmes	tanck	Pueblo	inhabited place	["MX"]	-105.560556	28.181111	tanck	["http://vocab.getty.edu/page/tgn/1018118"]
1000287	Candelaria	tanck	Pueblo	inhabited place	["MX"]	-106.779167	24.965278	tanck	
1000288	San Isidro Tabahuesillo	tanck	Pueblo	inhabited place	["MX"]	-106.593056	25.394167	tanck	
1000289	San Ignacio Tamazula	tanck	Pueblo	inhabited place	["MX"]	-106.964167	24.971111	tanck	["http://vocab.getty.edu/page/tgn/1018374"]
1000290	San Pedro Topia	tanck	Pueblo	inhabited place	["MX"]	-106.4022342	25.23337932	tanck	["http://vocab.getty.edu/page/tgn/7435006"]
1000291	Aboreachi	tanck	Pueblo	inhabited place	["MX"]	-107.376944	27.114444	tanck	["http://www.wikidata.org/entity/Q20248359", "http://www.geonames.org/8871017"]
1000292	Santa Maria Cuevas	tanck	Pueblo	inhabited place	["MX"]	-106.395278	27.928056	tanck	["http://vocab.getty.edu/page/tgn/7397627"]
1000293	Guachochi	tanck	Pueblo	inhabited place	["MX"]	-107.068611	26.816667	tanck	
1000294	Guadalupe	tanck	Pueblo	inhabited place	["MX"]	-106.316667	27.144722	tanck	
1000295	San Jeronimo Huejotitan	tanck	Pueblo	inhabited place	["MX"]	-106.176667	27.054722	tanck	
1000296	San Ignacio Humariza	tanck	Pueblo	inhabited place	["MX"]	-106.764444	27.261111	tanck	["http://vocab.getty.edu/page/tgn/7371095", "http://www.geonames.org/4004474", "http://www.wikidata.org/entity/Q20146796"]
1000297	Nuestra Señora De Montserrate Nonoava	tanck	Pueblo	inhabited place	["MX"]	-106.738611	27.468333	tanck	["http://vocab.getty.edu/page/tgn/1017924", "http://www.wikidata.org/entity/Q2999281"]
1000298	Nuestra Señora del Pilar Norogachi	tanck	Pueblo	inhabited place	["MX"]	-107.130833	27.2725	tanck	
1000299	San Ignacio Papajichi	tanck	Pueblo	inhabited place	["MX"]	-107.136667	27.156667	tanck	
1000300	Piedra Bola	tanck	Pueblo	inhabited place	["MX"]	-107.294167	26.951389	tanck	
1000301	Saguarichi	tanck	Pueblo	inhabited place	["MX"]	-106.775	27.954167	tanck	
1000302	San Felipe De Jesus	tanck	Pueblo	inhabited place	["MX"]	-106.016944	27.338056	tanck	
1000303	San Francisco Borja	tanck	Pueblo	inhabited place	["MX"]	-106.683056	27.900833	tanck	
1000304	San Francisco Javier	tanck	Pueblo	inhabited place	["MX"]	-106.353333	27.2075	tanck	
1000305	San Ignacio	tanck	Pueblo	inhabited place	["MX"]	-106.326667	27.173333	tanck	
1000306	San Jose del Sitio	tanck	Pueblo	inhabited place	["MX"]	-106.264444	27.520833	tanck	
1000307	San Juan	tanck	Pueblo	inhabited place	["MX"]	-106.321111	26.878056	tanck	["http://vocab.getty.edu/page/tgn/7393296"]
1000308	San Lorenzo	tanck	Pueblo	inhabited place	["MX"]	-106.4775	28.155556	tanck	["http://vocab.getty.edu/page/tgn/7359224"]
1000309	San Mateo	tanck	Pueblo	inhabited place	["MX"]	-106.326944	27.071111	tanck	["http://vocab.getty.edu/page/tgn/7439697"]
1000310	San Nicolas de la Joya	tanck	Pueblo	inhabited place	["MX"]	-106.245833	27.423333	tanck	["http://vocab.getty.edu/page/tgn/7372211"]
1000311	Santa Ana	tanck	Pueblo	inhabited place	["MX"]	-106.588333	27.831944	tanck	["http://vocab.getty.edu/page/tgn/7441190"]
1000312	Santa Anita	tanck	Pueblo	inhabited place	["MX"]	-107.438889	26.832778	tanck	["http://vocab.getty.edu/page/tgn/7440934"]
1000313	Santa Cruz de Tarahumara	tanck	Pueblo	inhabited place	["MX"]	-106.294444	27.3175	tanck	
1000314	Santa Rosalia Cuevas	tanck	Pueblo	inhabited place	["MX"]	-106.476667	28.048611	tanck	
1000315	San Javier Tatahuichi	tanck	Pueblo	inhabited place	["MX"]	-107.309444	27.267778	tanck	
1000316	San Pablo Tepehuanes	tanck	Pueblo	inhabited place	["MX"]	-106.347778	26.953056	tanck	["http://www.wikidata.org/entity/Q15247333", "http://www.geonames.org/8858692"]
1000317	Angeles Teporachi	tanck	Pueblo	inhabited place	["MX"]	-106.792778	27.841667	tanck	
1000318	San Juan Bautista Tonachi	tanck	Pueblo	inhabited place	["MX"]	-107.275833	26.946944	tanck	
1000319	San Antonio Tule	tanck	Pueblo	inhabited place	["MX"]	-106.263889	27.053056	tanck	["http://vocab.getty.edu/page/tgn/7367381"]
1000320	Cinco Señores	tanck	Pueblo	inhabited place	["MX"]	-104.113333	25.225	tanck	["http://vocab.getty.edu/page/tgn/1017915"]
1000321	Santiago Ocuila	tanck	Pueblo	inhabited place	["MX"]	-103.685833	24.866389	tanck	
