id	name	name_src	type	aat_type	close_match
09860	Martin	alcedo	reino	kingdom	
09861	Martin	alcedo	provincia	province	
09862	Martin	alcedo	alcaldía mayor	inhabited place	
09863	Martin	alcedo	reino	kingdom	
09864	Martin	alcedo	alcaldía mayor	inhabited place	
09865	Martin	alcedo	rio	river	
09866	Martin	alcedo	rio	river	
09867	Martin	alcedo	rio	river	
09868	Martin	alcedo	rio	river	
09869	Martin	alcedo	ciudad	city	
09870	Martin	alcedo	montaña	mountain	
09871	Martin	alcedo	montaña	mountain	
09872	Martin	alcedo	montaña	mountain	
09873	Martin	alcedo	isla	island	
09874	Martin	alcedo			
09875	Martin	alcedo	isla	island	
09876	Martin	alcedo	isla	island	
09877	Martin	alcedo	bahía	bay	
09878	Martin	alcedo	puerto	port	
09879	Martin	alcedo	mar	sea	
09880	Martin	alcedo	cabo	cape	
09881	Martin	alcedo	cabo	cape	
09882	Martingau	alcedo	puerto	port	
09883	Martinica	alcedo	isla	island	
09884	Martinico	alcedo	rio	river	
09885	Martins	alcedo	cabo	cape	
09886	Martin	alcedo			
09887	Martir	alcedo			
09888	Martires	alcedo			
09889	Martires	alcedo	pueblo	town	
09890	Maru	alcedo			
09891	Maruille	alcedo	bahía	bay	
09892	Masa	alcedo	rio	river	
09893	Masachusets	alcedo	provincia	province	
09894	Masacre	alcedo			
09895	Masacre	alcedo	rio	river	
09896	Masaia	alcedo	pueblo	town	
09897	Masaia	alcedo	reino	kingdom	
09898	Masamaes	alcedo	people	cultural group	
09899	Masamitla	alcedo	pueblo	town	
09900	Masaponax	alcedo	rio	river	
09901	Mascota	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000470
09902	Mase	alcedo	bahía	bay	
09903	Massita	alcedo	rio	river	
09904	Mashamayo	alcedo	rio	river	
09905	Masi	alcedo	pueblos y tierras indígenas	town	
09906	Masiuaribenis	alcedo	pueblos y tierras indígenas	nation	
09907	Maskoutens	alcedo	rio	river	
09908	Maspa	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5600599
09909	Masparro	alcedo	rio	river	
09910	Masques	alcedo			
09911	Masquinonger	alcedo			
09912	Masteles	alcedo	pueblos y tierras indígenas	nation	
09913	Masterkout	alcedo	ciudad	city	
09914	Mastes	alcedo	pueblos y tierras indígenas	nation	
09915	Maston	alcedo	isla	island	
09916	Mata	alcedo	pueblo	town	
09917	Mata	alcedo	pueblo	town	
09918	Matachiqui	alcedo	pueblo	town	
09919	Matafuego	alcedo	isla	island	
09920	Matagalpa	alcedo	alcaldía mayor	inhabited place	
09921	Matageros	alcedo	isla	island	
09922	Matagorda	alcedo	puerto	port	
09923	Matahuasi	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6001138
09924	Matajes	alcedo	rio	river	
09925	Mataliron	alcedo	isla	island	
09926	Matamereque	alcedo	rio	river	
09927	Matamusket	alcedo	pueblos y tierras indígenas	town	
09928	Matanchel	alcedo	mar	sea	
09929	Matanchel	alcedo	pueblo	town	
09930	Matane	alcedo	rio	river	
09931	Matanillas	alcedo	isla	island	
09932	Matanza	alcedo	pueblo	town	
09933	Matanza	alcedo	rio	river	
09934	Matanzas	alcedo	isla	island	
09935	Matanzas	alcedo			
09936	Mataouachie	alcedo	rio	river	
09937	Matape	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003966
09938	Matapi	alcedo	rio	river	
09939	Mataponi	alcedo	rio	river	
09940	Mataquino	alcedo			
09941	Matara	alcedo	pueblo	town	
09942	Matara	alcedo	pueblo	town	
09943	Matara	alcedo	provincia	province	
09944	Matara	alcedo	provincia	province	
09945	Matara	alcedo	provincia	province	
09946	Matari	alcedo	rio	river	
09947	Mata	alcedo	cabo	cape	
09948	Mata	alcedo	cabo	cape	
09949	Matatlan	alcedo	pueblo	town	
09950	Mataura	alcedo	pueblo	town	
09951	Nno	alcedo	rio	river	
09952	Matayus	alcedo	pueblos y tierras indígenas	nation	
09953	Matazan	alcedo	rio	river	
09954	Matchapungoi	alcedo	mar	sea	
09955	Matchigamichi	alcedo	lago	lake	
09956	Matecora	alcedo	rio	river	
09957	Matehuaca	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6001228
09958	Matehuala	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003805
09959	Mateo	alcedo	pueblo	town	
09960	Mateo	alcedo	pueblo	town	
09961	Mateo	alcedo	alcaldía mayor	inhabited place	
09962	Mateo	alcedo	alcaldía mayor	inhabited place	
09963	Mateo	alcedo	alcaldía mayor	inhabited place	
09964	Mateo	alcedo	alcaldía mayor	inhabited place	
09965	Mateo	alcedo	mar	sea	
09966	Mateo	alcedo	alcaldía mayor	inhabited place	
09967	Mateo	alcedo	alcaldía mayor	inhabited place	
09968	Mateo	alcedo	alcaldía mayor	inhabited place	
09969	Mateo	alcedo			
09970	Mateo	alcedo	alcaldía mayor	inhabited place	
09971	Mateo	alcedo	alcaldía mayor	inhabited place	
09972	Mateo	alcedo	provincia	province	
09973	Mateo	alcedo	reino	kingdom	
09974	Mateo	alcedo	provincia	province	
09975	Mateo	alcedo	bahía	bay	
09976	Mateo	alcedo	rio	river	
09977	Mateo	alcedo	montaña	mountain	
09978	Mateo	alcedo	colonia	colony	
09979	Mates	alcedo	rio	river	
09980	Mathewsfield	alcedo	pueblo	town	
09981	Matias	alcedo	pueblo	town	
09982	Matias	alcedo	bahía	bay	
09983	Matias	alcedo	isla	island	
09984	Matilla	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6000144
09985	Matina	alcedo	partido	district	
09986	Matina	alcedo	rio	river	
09987	Matitui	alcedo	pueblo	town	
09988	Matlapa	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003833
09989	Matlatepec	alcedo	pueblo	town	
09990	Maclazinco	alcedo	rio	river	
09991	Matlica	alcedo	pueblo	town	
09992	Mato	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6001112
09993	Mato	alcedo	rio	river	
09994	Mato	alcedo	pueblo	town	
09995	Matogroso	alcedo	provincia	province	
09996	Matos	alcedo	rio	river	
09997	Matouri	alcedo	pueblo	town	
09998	Matucana	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6000811
09999	Matumaganti	alcedo	rio	river	
10000	Matuna	alcedo	mar	sea	
10001	Maturu	alcedo	pueblo	town	
10002	Maulas	alcedo	rio	river	
10003	Maule	alcedo	provincia	province	
10004	Maule	alcedo	rio	river	
10005	Maule	alcedo	isla	island	
10006	Maule	alcedo	montaña	mountain	
10007	Maure	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6000038
10008	Maure	alcedo	rio	river	
10009	Maurepas	alcedo	lago	lagoon	
10010	Maurepas	alcedo	isla	island	
10011	Maur	alcedo	pueblo	town	
10012	Maurice	alcedo	rio	river	
10013	Mauricio	alcedo	bahía	bay	
10014	Mauro	alcedo	pueblo	town	
10015	Mautacona	alcedo	rio	river	
10016	Maxaltepec	alcedo	pueblo	town	
10017	Maxates	alcedo	pueblo	town	
10018	Maxi	alcedo	rio	river	
10019	Maxwells	alcedo	isla	island	
10020	May	alcedo	rio	river	
10021	May	alcedo	cabo	cape	
10022	Maya	alcedo	pueblo	town	
10023	Maya	alcedo	puerto	port	
10024	Mayacare	alcedo	rio	river	
10025	Mayaguana	alcedo	isla	island	
10026	Mayagues	alcedo	isla	island	
10027	Mayanala	alcedo	pueblo	town	
10028	Mayasquer	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5600186
10029	Maye	alcedo	montaña	mountain	
10030	Mayen	alcedo	isla	island	
10031	Mayo	alcedo	pueblo	town	
10032	Mayo	alcedo	pueblo	town	
10033	Mayo	alcedo	rio	river	
10034	Mayo	alcedo	rio	river	
10035	Mayo	alcedo	montaña	mountain	
10036	Mayobamba	alcedo	pueblo	town	
10037	Mayobamba	alcedo	pueblo	town	
10038	Mayoc	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6000671
10039	Mayocmarca	alcedo			
10040	Mayore	alcedo	lago	lagoon	
10041	Mayuriaga	alcedo	rio	river	
10042	Mayorunas	alcedo	people	cultural group	
10043	Maza	alcedo			
10044	Mazahuacan	alcedo	pueblo	town	
10045	Mazapil	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000237
10046	Mazaroni	alcedo			
10047	Mazatan	alcedo	pueblo	town	
10048	Mazatepan	alcedo	pueblo	town	
10049	Mazatepec	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000932
10050	Mazatlan	alcedo	pueblo	town	
10051	Mazatlan	alcedo	pueblo	town	
10052	Mazatlan	alcedo	alcaldía mayor	inhabited place	
10053	Mazatlan	alcedo	alcaldía mayor	inhabited place	
10054	Mazatlan	alcedo	partido	district	
10055	Maziba	alcedo	pueblos y tierras indígenas	town	
10056	Mazinga	alcedo	provincia	province	
10057	Mazo	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6000779
10058	Mazola	alcedo	cabo	cape	
10059	Maztitlan	alcedo	pueblo	town	
10060	Maboapiari	alcedo	rio	river	
10061	Mbocae	alcedo	rio	river	
10062	Mbocarirai	alcedo	provincia	province	
10063	Mboeri	alcedo	rio	river	
10064	Mbonquin	alcedo	rio	river	
10065	Mbotetei	alcedo	rio	river	
10066	Mbutui	alcedo	rio	river	
10067	Mbutuay	alcedo	rio	river	
10068	Mead	alcedo	pueblos y tierras indígenas	town	
10069	Sso	alcedo	rio	river	
10070	Meana	alcedo	pueblo	town	
10071	Meari	alcedo	rio	river	
10072	Meca	alcedo			
10073	Mecalapa	alcedo			
10074	Mecapaca	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=8000140
10075	Mecapala	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1001845
10076	Mecapillo	alcedo			
10077	Mecatina	alcedo	isla	island	
10078	Mecatlan	alcedo	pueblo	town	
10079	Mechicor	alcedo	rio	river	
10080	Mechises	alcedo	puerto	port	
10081	Mechises	alcedo	isla	island	
10082	Mechises	alcedo	rio	river	
10083	Mechoacan	alcedo	obispado	religious division	
10084	Meclenburg	alcedo	condado	county	
10085	Medaño	alcedo	pueblo	town	
10086	Medellin	alcedo	pueblo	town	
10087	Medellin	alcedo	rio	river	
10088	Medellin	alcedo	pueblo	town	
10089	Medfield	alcedo	ciudad	city	
10090	Medford	alcedo	ciudad	city	
10091	Medina	alcedo	pueblo	town	
10092	Medina	alcedo	rio	river	
10093	Medio	alcedo	isla	island	
10094	Medio	alcedo	rio	river	
10095	Medousa	alcedo	lago	lake	
10096	Medwai	alcedo	ciudad	city	
10097	Megena	alcedo	rio	river	
10098	Meguin	alcedo	rio	river	
10099	Mehaneck	alcedo	pueblo	town	
10100	Meherin	alcedo	rio	river	
10101	Mejari	alcedo	provincia	province	
10102	Mejorada	alcedo			
10103	Melgar	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5000241
10104	Melilla	alcedo	isla	island	
10105	Melinque	alcedo	pueblo	town	
10106	Melipilla	alcedo	provincia	province	
10107	Melirupu	alcedo	pueblos y tierras indígenas	town	
10108	Mellaqui	alcedo	rio	river	
10109	Mello	alcedo	puerto	port	
10110	Melones	alcedo	isla	island	
10111	Memarobke	alcedo	lago	lake	
10112	Membrillar	alcedo	pueblos y tierras indígenas	town	
10113	Meme	alcedo	rio	river	
10114	Memkechkaouck	alcedo	isla	island	
10115	Memniste	alcedo	bahía	bay	
10116	Memruncook	alcedo	pueblos y tierras indígenas	town	
10117	Mena	alcedo	pueblo	town	
10118	Menan	alcedo	isla	island	
10119	Menchixeque	alcedo			
10120	Mencopa	alcedo	pueblo	town	
10121	Mendan	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=6001290
10122	Mendon	alcedo	ciudad	city	
10123	Mendoza	alcedo	ciudad	city	
10124	Mendoza	alcedo	rio	river	
10125	Mendozino	alcedo	cabo	cape	
10126	Menemockaci	alcedo	rio	river	
10127	Menearo	alcedo	pueblo	town	
10128	Menores	alcedo	pueblo	town	
10129	Mensisipi	alcedo	rio	river	
10130	Mentos	alcedo	pueblos y tierras indígenas	town	
10131	Menzabe	alcedo	pueblo	town	
10132	Menzapa	alcedo	pueblo	town	
10133	Merassi	alcedo	isla	island	
10134	Mercalo	alcedo	cabo	cape	
10135	Mercader	alcedo	pueblo	town	
10136	Merced	alcedo	pueblo	town	
10137	Merced	alcedo	pueblo	town	
10138	Mercedes	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=9000154
10139	Mere	alcedo	isla	island	
10140	Meri	alcedo	rio	river	
10141	Merida	alcedo	ciudad	city	
10142	Merida	alcedo	ciudad	city	
10143	Meridionale	alcedo	rio	river	
10144	Merrimack	alcedo	rio	river	
10145	Merrimack	alcedo	pueblo	town	
10146	Merischi	alcedo	pueblo	town	
10147	Merlo	alcedo	pueblo	town	
10148	Mero	alcedo	cabo	cape	
10149	Merrimeeting	alcedo	bahía	bay	
10150	Messa	alcedo	pueblo	town	
10151	Messa	alcedo	pueblo	town	
10152	Messa	alcedo			
10153	Messa	alcedo	provincia	province	
10154	Messa	alcedo			
10155	Mesca	alcedo	pueblo	town	
10156	Messeta	alcedo	pueblos y tierras indígenas	town	
10157	Mesle	alcedo	bahía	bay	
10158	Mespa	alcedo	pueblo	town	
10159	Mesquic	alcedo	pueblo	town	
10160	Mesquiquejos	alcedo	pueblo	town	
10161	Mesquital	alcedo	pueblo	town	
10162	Mesquital	alcedo	pueblo	town	
10163	Mesquital	alcedo			
10164	Mesquitic	alcedo	pueblo	town	
10165	Mesquitlan	alcedo	pueblo	town	
10166	Mesquitula	alcedo	pueblo	town	
10167	Mestitlan	alcedo	pueblo	town	
10168	Mestizos	alcedo	cabo	cape	
10169	Mestre	alcedo	puerto	port	
10170	Meta	alcedo	rio	river	
10171	Meta	alcedo			
10172	Metaltepec	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1002973
10173	Metati	alcedo	rio	river	
10174	Metatlan	alcedo	pueblo	town	
10175	Metau	alcedo	rio	river	
10176	Metchigamia	alcedo	lago	lagoon	
10177	Metchigamia	alcedo	pueblo	town	
10178	Metenquen	alcedo	pueblos y tierras indígenas	town	
10179	Metepec	alcedo			
10180	Metepec	alcedo	pueblo	town	
10181	Metepec	alcedo	alcaldía mayor	inhabited place	
10182	Meteta	alcedo	rio	river	
10183	Methue	alcedo	pueblo	town	
10184	Metinacas	alcedo	isla	island	
10185	Metlatono	alcedo	pueblo	town	
10186	Metos	alcedo	rio	river	
10187	Metrano	alcedo	pueblo	town	
10188	Metway	alcedo	puerto	port	
10189	Meuis	alcedo			
10190	Mexical	alcedo	isla	island	
10191	Mexicaltzinco	alcedo	jurisdiccion	administrative division	
10192	Mexicaltzinco	alcedo	pueblo	town	
10193	Mexicaltzinco	alcedo	partido	district	
10194	Mexicapa	alcedo	pueblo	town	
10195	Mexicano	alcedo	rio	river	
10196	Mexicanos	alcedo			
10197	Mexico	alcedo	provincia	province	
10198	Iii	alcedo	ciudad	city	
10199	Iii	alcedo	reino	kingdom	
10200	Mexillones	alcedo	puerto	port	
10201	Mexistlan	alcedo	pueblo	town	
10202	Mexorada	alcedo			
10203	Mextitlan	alcedo	jurisdiccion	administrative division	
10204	Ene	alcedo			
10205	Ene	alcedo	pueblo	town	
10206	Meyoponte	alcedo	pueblo	town	
10207	Meyoponte	alcedo	rio	river	
10208	Meztitlan	alcedo	pueblo	town	
10209	Metla	alcedo			
10210	Miamis	alcedo	pueblo	town	
10211	Miamis	alcedo	pueblo	town	
10212	Miamis	alcedo	asentamiento	inhabited place	
10213	Miamis	alcedo	lago	lake	
10214	Miacatlan	alcedo	pueblo	town	
10215	Miahuatlan	alcedo	alcaldía mayor	inhabited place	
10216	Miahuatlan	alcedo	pueblo	town	
10217	Miahuatlan	alcedo			
10218	Miahuatlan	alcedo	pueblo	town	
10219	Miahuatlan	alcedo			
10220	Mialilu	alcedo	rio	river	
10221	Miamee	alcedo	rio	river	
10222	Miamo	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=4000303
10223	Micani	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=8000151
10224	Michael	alcedo	rio	river	
10225	Michaparu	alcedo	rio	river	
10226	Michards	alcedo	isla	island	
10227	Michau	alcedo	puerto	port	
10228	Michau	alcedo	isla	island	
10229	Michel	alcedo	isla	island	
10230	Michicani	alcedo	pueblo	town	
10231	Michigan	alcedo			
10232	Michillimakinac	alcedo	isla	island	
10233	Michimaloya	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1001725
10234	Michipicoton	alcedo	rio	river	
10235	Michiuilca	alcedo	pueblo	town	
10236	Micimpuchu	alcedo	pueblo	town	
10237	Miklon	alcedo	isla	island	
10238	Miculpaya	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=8000180
10239	Middle	alcedo	isla	island	
10240	Ddleburgh	alcedo	ciudad	city	
10241	Middlesex	alcedo	condado	county	
10242	Middlesex	alcedo	colonia	colony	
10243	Middleton	alcedo	ciudad	city	
10244	Middleton	alcedo	ciudad	city	
10245	Middleton	alcedo	cabo	cape	
10246	Middletown	alcedo	ciudad	city	
10247	Middletown	alcedo	ciudad	city	
10248	Miel	alcedo	rio	river	
10249	Miel	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5000771
10250	Mier	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1004934
10251	Miguel	alcedo	pueblo	town	
10252	Miguel	alcedo	ciudad	city	
10253	Miguel	alcedo	ciudad	city	
10254	Miguel	alcedo	reino	kingdom	
10255	Miguel	alcedo	pueblo	town	
10256	Miguel	alcedo	pueblo	town	
10257	Miguel	alcedo	provincia	province	
10258	Miguel	alcedo	provincia	province	
10259	Miguel	alcedo	provincia	province	
10260	Miguel	alcedo			
10261	Miguel	alcedo	alcaldía mayor	inhabited place	
10262	Miguel	alcedo	alcaldía mayor	inhabited place	
10263	Miguel	alcedo	partido	district	
10264	Miguel	alcedo	alcaldía mayor	inhabited place	
10265	Miguel	alcedo	alcaldía mayor	inhabited place	
10266	Miguel	alcedo	alcaldía mayor	inhabited place	
10267	Miguel	alcedo	alcaldía mayor	inhabited place	
10268	Miguel	alcedo	alcaldía mayor	inhabited place	
10269	Miguel	alcedo	alcaldía mayor	inhabited place	
10270	Miguel	alcedo			
10271	Miguel	alcedo	alcaldía mayor	inhabited place	
10272	Miguel	alcedo	alcaldía mayor	inhabited place	
10273	Miguel	alcedo	alcaldía mayor	inhabited place	
10274	Miguel	alcedo	alcaldía mayor	inhabited place	
10275	Miguel	alcedo			
10276	Miguel	alcedo	alcaldía mayor	inhabited place	
10277	Miguel	alcedo	partido	district	
10278	Miguel	alcedo	alcaldía mayor	inhabited place	
10279	Miguel	alcedo	alcaldía mayor	inhabited place	
10280	Miguel	alcedo	alcaldía mayor	inhabited place	
10281	Miguel	alcedo	alcaldía mayor	inhabited place	
10282	Miguel	alcedo	provincia	province	
10283	Miguel	alcedo	provincia	province	
10284	Miguel	alcedo	partido	district	
10285	Miguel	alcedo			
10286	Miguel	alcedo			
10287	Miguel	alcedo	reino	kingdom	
10288	Miguel	alcedo			
10289	Miguel	alcedo	capitania	political administrative body	
10290	Miguel	alcedo			
10291	Miguel	alcedo			
10292	Miguel	alcedo	reino	kingdom	
10293	Miguel	alcedo	alcaldía mayor	inhabited place	
10294	Miguel	alcedo	provincia	province	
10295	Miguel	alcedo	reino	kingdom	
10296	Miguel	alcedo	provincia	province	
10297	Miguel	alcedo	reino	kingdom	
10298	Miguel	alcedo	provincia	province	
10299	Miguel	alcedo	provincia	province	
10300	Miguel	alcedo	provincia	province	
10301	Miguel	alcedo	provincia	province	
10302	Miguel	alcedo	isla	island	
10303	Miguel	alcedo	reino	kingdom	
10304	Miguel	alcedo	reino	kingdom	
10305	Miguel	alcedo	rio	river	
10306	Miguel	alcedo	rio	river	
10307	Miguel	alcedo	reino	kingdom	
10308	Miguel	alcedo	provincia	province	
10309	Miguel	alcedo	capitania	political administrative body	
10310	Miguel	alcedo	provincia	province	
10311	Miguel	alcedo	golfo	gulf	
10312	Miguel	alcedo	puerto	port	
10313	Miguel	alcedo	isla	island	
10314	Miguel	alcedo	isla	island	
10315	Miguel	alcedo	cabo	cape	
10316	Miguel	alcedo	asentamiento	inhabited place	
10317	Miguel	alcedo	asentamiento	inhabited place	
10318	Miguelito	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1003816
10319	Milford	alcedo	ciudad	city	
10320	Milford	alcedo	bahía	bay	
10321	Mill	alcedo	rio	river	
10322	Millalab	alcedo	pueblos y tierras indígenas	town	
10323	Millafoa	alcedo			
10324	Millaqui	alcedo	pueblos y tierras indígenas	town	
10325	Milleys	alcedo	rio	river	
10326	Miller	alcedo	rio	river	
10327	Mills	alcedo	isla	island	
10328	Mills	alcedo	bahía	bay	
10329	Milluhuai	alcedo	pueblo	town	
10330	Milocan	alcedo	pueblo	town	
10331	Milpa	alcedo			
10332	Milpas	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=1000902
10333	Milpas	alcedo			
10334	Milpilla	alcedo	pueblo	town	
10335	Miltepec	alcedo	pueblo	town	
10336	Milton	alcedo	ciudad	city	
10337	Mimbres	alcedo	valle	valley	
10338	Mimbres	alcedo	cabo	cape	
10339	Mimialpa	alcedo	pueblo	town	
10340	Mimini	alcedo	pueblo	town	
10341	Min	alcedo	rio	river	
10342	Mina	alcedo	rio	river	
10343	Minabaujou	alcedo	pueblos y tierras indígenas	town	
10344	Minage	alcedo	rio	river	
10345	Minangua	alcedo	rio	river	
10346	Minas	alcedo	rio	river	
10347	Minas	alcedo	asentamiento	inhabited place	
10348	Minas	alcedo	pueblo	town	
10349	Minas	alcedo			
10350	Minas	alcedo	provincia	province	
10351	Minas	alcedo	pueblo	town	
10352	Minas	alcedo	pueblos y tierras indígenas	town	
10353	Mincha	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=7000155
10354	Mincha	alcedo	bahía	inlet	
10355	Mindo	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5600066
10356	Mindo	alcedo	provincia	province	
10357	Mine	alcedo	rio	river	
10358	Miner	alcedo	isla	island	
10359	Mines	alcedo	bahía	bay	
10360	Mingan	alcedo	rio	river	
10361	Mingan	alcedo	isla	island	
10362	Mingos	alcedo	pueblos y tierras indígenas	town	
10363	Mini	alcedo	pueblo	town	
10364	Mini	alcedo	lago	lagoon	
10365	Minipi	alcedo	pueblo	town	https://www.hgis-indias.net/dokuwiki/doku.php?id=5000639
10366	Mira	alcedo	pueblo	town	
10367	Mira	alcedo	pueblo	town	
10368	Mira	alcedo	pueblo	town	
10369	Mira	alcedo	rio	river	
10370	Mira	alcedo	valle	valley	
10371	Miraca	alcedo	lago	lagoon	
10372	Miraflores	alcedo	pueblo	town	
10373	Miraflores	alcedo			
10374	Miraflores	alcedo	provincia	province	
10375	Miraflores	alcedo	provincia	province	
10376	Miraflores	alcedo	provincia	province	
10377	Miraflores	alcedo	provincia	province	
10378	Miraflores	alcedo	provincia	province	
10379	Miraflores	alcedo	rio	river	
10380	Miraflores	alcedo	asentamiento	inhabited place	
10381	Miraguana	alcedo	isla	island	
10382	Miramichi	alcedo	bahía	bay	
10383	Miraquane	alcedo	pueblo	town	
10384	Miray	alcedo	bahía	bay	
10385	Mirebalais	alcedo			
